Year,state,shape,total duration,mean duration,number of sightings
1996,nh,polygonal,120.0,120.0,1
1996,nj,changing,300.0,300.0,1
1996,nj,circular,26.0,13.0,2
1996,nj,cylindrical,5.0,5.0,1
1996,nj,disk,332.0,83.0,4
1996,nj,formation,90.0,90.0,1
1996,nj,light,4500.0,2250.0,2
1996,nj,ovoid,120.0,120.0,1
1996,nj,polygonal,600.0,600.0,1
1996,nj,triangular,420.0,210.0,2
1996,nj,unknown/other,2.0,2.0,1
1996,nm,changing,600.0,600.0,1
1996,nm,polygonal,5.0,5.0,1
1996,nm,spherical,1845.0,922.5,2
1996,nm,triangular,50.0,50.0,1
1996,nm,unknown/other,30.0,30.0,1
1996,nv,disk,36300.0,18150.0,2
1996,nv,light,7202.0,2400.6666666666665,3
1996,nv,triangular,2640.0,1320.0,2
1996,nv,unknown/other,3.0,3.0,1
1996,ny,disk,1140.0,570.0,2
1996,ny,fireball,7.0,7.0,1
1996,ny,formation,10800.0,10800.0,1
1996,ny,light,18000.0,6000.0,3
1996,ny,ovoid,300.0,300.0,1
1996,ny,polygonal,10.0,10.0,1
1996,ny,triangular,4500.0,1125.0,4
1996,ny,unknown/other,2822.0,940.6666666666666,3
1996,oh,changing,180.0,180.0,1
1996,oh,circular,600.0,600.0,1
1996,oh,cylindrical,60.0,60.0,1
1996,oh,disk,600.0,600.0,1
1996,oh,light,4225.0,1408.3333333333333,3
1996,oh,ovoid,900.0,900.0,1
1996,oh,spherical,900.0,900.0,1
1996,oh,triangular,1621.0,324.2,5
1996,oh,unknown/other,500.0,125.0,4
1996,ok,disk,18000.0,18000.0,1
1996,ok,light,1800.0,1800.0,1
1996,ok,spherical,720.0,360.0,2
1996,ok,triangular,480.0,240.0,2
1996,or,circular,30.0,30.0,1
1996,or,disk,390.0,195.0,2
1996,or,light,3600.0,3600.0,1
1996,or,oviod,6.0,6.0,1
1996,or,ovoid,300.0,300.0,1
1996,or,polygonal,1500.0,1500.0,1
1996,or,triangular,1320.0,440.0,3
1996,or,unknown/other,2100.0,1050.0,2
1996,pa,circular,605.0,302.5,2
1996,pa,cylindrical,60.0,60.0,1
1996,pa,disk,1320.0,440.0,3
1996,pa,flash,5.0,5.0,1
1996,pa,formation,3720.0,1860.0,2
1996,pa,light,4040.0,808.0,5
1996,pa,oviod,120.0,120.0,1
1996,pa,ovoid,3.0,3.0,1
1996,pa,triangular,3480.0,870.0,4
1996,pa,unknown/other,560.0,140.0,4
1996,ri,light,6300.0,3150.0,2
1996,ri,spherical,16.0,16.0,1
1996,sc,cylindrical,60.0,60.0,1
1996,sc,light,300.0,300.0,1
1996,sc,unknown/other,300.0,300.0,1
1996,sd,unknown/other,1320.0,1320.0,1
1996,tn,cylindrical,180.0,180.0,1
1996,tn,ovoid,300.0,300.0,1
1996,tn,polygonal,120.0,120.0,1
1996,tn,spherical,1200.0,1200.0,1
1996,tn,triangular,3600.0,3600.0,1
1996,tn,unknown/other,635.0,158.75,4
1996,tx,changing,902.0,451.0,2
1996,tx,circular,3600.0,3600.0,1
1996,tx,disk,15000.0,3000.0,5
1996,tx,fireball,180.0,180.0,1
1996,tx,formation,30.0,30.0,1
1996,tx,light,3126.0,446.57142857142856,7
1996,tx,oviod,300.0,300.0,1
1996,tx,ovoid,15.0,15.0,1
1996,tx,polygonal,13505.0,2701.0,5
1996,tx,triangular,580.0,193.33333333333334,3
1996,tx,unknown/other,10920.0,5460.0,2
1996,ut,circular,180.0,180.0,1
1996,ut,fireball,180.0,180.0,1
1996,ut,triangular,20.0,20.0,1
1996,va,cylindrical,360.0,180.0,2
1996,va,disk,480.0,240.0,2
1996,va,light,305.0,101.66666666666667,3
1996,va,ovoid,600.0,600.0,1
1996,va,spherical,120.0,120.0,1
1996,va,triangular,3600.0,3600.0,1
1996,wa,circular,2.0,2.0,1
1996,wa,cylindrical,420.0,210.0,2
1996,wa,disk,300.0,300.0,1
1996,wa,fireball,30.0,30.0,1
1996,wa,flash,120.0,120.0,1
1996,wa,formation,960.0,480.0,2
1996,wa,light,8.0,4.0,2
1996,wa,ovoid,1440.0,360.0,4
1996,wa,polygonal,3240.0,1080.0,3
1996,wa,spherical,27.0,13.5,2
1996,wa,triangular,3780.0,756.0,5
1996,wa,unknown/other,3930.0,786.0,5
1996,wi,circular,900.0,900.0,1
1996,wi,cylindrical,240.0,240.0,1
1996,wi,fireball,15.0,15.0,1
1996,wi,light,36120.0,18060.0,2
1996,wi,polygonal,8.0,8.0,1
1996,wi,triangular,300.0,300.0,1
1996,wi,unknown/other,1210.5,403.5,3
1996,wv,disk,600.0,600.0,1
1996,wv,fireball,2631600.0,2631600.0,1
1996,wv,formation,2.0,2.0,1
1996,wv,triangular,120.0,120.0,1
1996,wv,unknown/other,240.0,240.0,1
1996,wy,unknown/other,60.0,60.0,1
1997,ak,cylindrical,1500.0,750.0,2
1997,ak,light,7200.0,7200.0,1
1997,ak,triangular,180.0,180.0,1
1997,ak,unknown/other,10.0,10.0,1
1997,al,circular,3660.0,1830.0,2
1997,al,ovoid,720.0,360.0,2
1997,al,unknown/other,210.0,105.0,2
1997,ar,circular,900.0,900.0,1
1997,ar,disk,4.0,4.0,1
1997,ar,light,3600.0,3600.0,1
1997,ar,unknown/other,3.0,3.0,1
1997,az,circular,2405.0,481.0,5
1997,az,cylindrical,960.0,320.0,3
1997,az,disk,2700.0,1350.0,2
1997,az,fireball,7500.0,3750.0,2
1997,az,formation,2918.0,265.27272727272725,11
1997,az,light,1824858.0,107344.58823529411,17
1997,az,ovoid,3900.0,1950.0,2
1997,az,polygonal,11545.0,824.6428571428571,14
1997,az,spherical,2330.0,388.3333333333333,6
1997,az,triangular,17443.0,622.9642857142857,28
1997,az,unknown/other,31143.0,2224.5,14
1997,ca,changing,10930.0,2732.5,4
1997,ca,circular,6954.0,772.6666666666666,9
1997,ca,cylindrical,535.0,133.75,4
1997,ca,disk,12950.0,1438.888888888889,9
1997,ca,fireball,249.0,49.8,5
1997,ca,formation,2820.0,352.5,8
1997,ca,light,11353.0,540.6190476190476,21
1997,ca,oviod,1200.0,1200.0,1
1997,ca,ovoid,1755.0,219.375,8
1997,ca,polygonal,4347.0,724.5,6
1997,ca,spherical,11545.0,1649.2857142857142,7
1997,ca,triangular,6829.0,379.3888888888889,18
1997,ca,unknown/other,6512.0,465.14285714285717,14
1997,co,circular,60.0,60.0,1
1997,co,cylindrical,300.0,300.0,1
1997,co,disk,120.0,120.0,1
1997,co,light,1020.0,340.0,3
1997,co,oviod,600.0,600.0,1
1997,co,ovoid,720.0,360.0,2
1997,co,spherical,7200.0,7200.0,1
1997,co,triangular,3910.0,1303.3333333333333,3
1997,co,unknown/other,722.0,144.4,5
1997,ct,disk,2132.0,533.0,4
1997,ct,ovoid,5.0,5.0,1
1997,ct,spherical,603.0,301.5,2
1997,ct,triangular,420.0,210.0,2
1997,de,triangular,7200.0,7200.0,1
1997,fl,circular,630.0,315.0,2
1997,fl,cylindrical,1500.0,375.0,4
1997,fl,disk,1680.0,840.0,2
1997,fl,fireball,75.0,25.0,3
1997,fl,formation,5160.0,1290.0,4
1997,fl,light,3242.0,324.2,10
1997,fl,ovoid,5400.0,2700.0,2
1997,fl,polygonal,12.0,12.0,1
1997,fl,spherical,840.0,280.0,3
1997,fl,triangular,1140.0,285.0,4
1997,fl,unknown/other,9330.0,1866.0,5
1997,ga,circular,120.0,120.0,1
1997,ga,fireball,4.0,4.0,1
1997,ga,light,86762.0,21690.5,4
1997,ga,spherical,244.0,122.0,2
1997,ga,triangular,1200.0,600.0,2
1997,ga,unknown/other,300.0,300.0,1
1997,hi,ovoid,300.0,300.0,1
1997,hi,spherical,300.0,300.0,1
1997,hi,triangular,7203.0,3601.5,2
1997,ia,disk,300.0,300.0,1
1997,ia,spherical,1800.0,1800.0,1
1997,ia,triangular,910.0,455.0,2
1997,id,disk,1200.0,1200.0,1
1997,id,triangular,2280.0,1140.0,2
1997,id,unknown/other,1205.0,602.5,2
1997,il,circular,10.0,5.0,2
1997,il,cylindrical,780.0,390.0,2
1997,il,disk,4500.0,1125.0,4
1997,il,fireball,3000.0,1500.0,2
1997,il,flash,15.0,15.0,1
1997,il,light,1650.0,75.0,22
1997,il,ovoid,900.0,900.0,1
1997,il,polygonal,240.0,240.0,1
1997,il,spherical,6.0,3.0,2
1997,il,triangular,1260.0,315.0,4
1997,il,unknown/other,4330.0,1082.5,4
1997,in,circular,180.0,180.0,1
1997,in,cylindrical,23.0,11.5,2
1997,in,disk,360.0,360.0,1
1997,in,fireball,920.0,460.0,2
1997,in,formation,1200.0,1200.0,1
1997,in,light,300.0,300.0,1
1997,in,spherical,120.0,120.0,1
1997,in,triangular,840.0,280.0,3
1997,in,unknown/other,14463.0,4821.0,3
1997,ks,circular,35.0,35.0,1
1997,ks,disk,5.0,5.0,1
1997,ks,light,940.0,235.0,4
1997,ks,triangular,3.0,3.0,1
1997,ky,changing,2700.0,2700.0,1
1997,ky,circular,325.0,162.5,2
1997,ky,disk,920.0,460.0,2
1997,ky,fireball,2.0,2.0,1
1997,ky,light,310.0,155.0,2
1997,ky,triangular,420.0,210.0,2
1997,ky,unknown/other,85.0,42.5,2
1997,la,circular,10.0,10.0,1
1997,la,disk,1260.0,1260.0,1
1997,la,light,1200.0,600.0,2
1997,la,unknown/other,610.0,305.0,2
1997,ma,cylindrical,5.0,5.0,1
1997,ma,disk,7.0,7.0,1
1997,ma,light,600.0,600.0,1
1997,ma,ovoid,90.0,45.0,2
1997,ma,polygonal,360.0,180.0,2
1997,ma,spherical,5.0,5.0,1
1997,ma,triangular,780.0,260.0,3
1997,ma,unknown/other,13.0,6.5,2
1997,md,light,720.0,360.0,2
1997,md,ovoid,240.0,120.0,2
1997,md,polygonal,900.0,900.0,1
1997,md,unknown/other,7386.0,2462.0,3
1997,me,disk,1202.0,400.6666666666667,3
1997,me,fireball,900.0,900.0,1
1997,me,light,300.0,300.0,1
1997,mi,changing,900.0,900.0,1
1997,mi,circular,480.0,240.0,2
1997,mi,cylindrical,360.0,360.0,1
1997,mi,disk,79.0,26.333333333333332,3
1997,mi,fireball,5.0,5.0,1
1997,mi,flash,2.0,2.0,1
1997,mi,formation,1800.0,1800.0,1
1997,mi,light,6905.0,1381.0,5
1997,mi,ovoid,1088.0,362.6666666666667,3
1997,mi,polygonal,2220.0,444.0,5
1997,mi,spherical,325.0,162.5,2
1997,mi,triangular,4680.0,780.0,6
1997,mi,unknown/other,64875.0,21625.0,3
1997,mn,circular,2700.0,2700.0,1
1997,mn,disk,10.0,10.0,1
1997,mn,fireball,15.0,5.0,3
1997,mn,spherical,1245.0,311.25,4
1997,mn,triangular,3545.0,590.8333333333334,6
1997,mn,unknown/other,8060.0,1151.4285714285713,7
1997,mo,cylindrical,305.0,101.66666666666667,3
1997,mo,disk,690.0,345.0,2
1997,mo,fireball,120.0,120.0,1
1997,mo,light,3967.5,152.59615384615384,26
1997,mo,ovoid,905.0,452.5,2
1997,mo,spherical,7.0,3.5,2
1997,mo,triangular,3060.0,765.0,4
1997,mo,unknown/other,3745.0,749.0,5
1997,ms,cylindrical,420.0,420.0,1
1997,ms,light,300.0,300.0,1
1997,ms,triangular,60.0,60.0,1
1997,mt,cylindrical,188.0,94.0,2
1997,mt,fireball,300.0,300.0,1
1997,mt,light,1000.0,250.0,4
1997,mt,polygonal,2.0,2.0,1
1997,mt,spherical,10800.0,10800.0,1
1997,mt,triangular,20.0,20.0,1
1997,mt,unknown/other,300.0,300.0,1
1997,nc,changing,15.0,15.0,1
1997,nc,cylindrical,25320.0,12660.0,2
1997,nc,fireball,180.0,180.0,1
1997,nc,flash,300.0,300.0,1
1997,nc,formation,1220.0,610.0,2
1997,nc,light,160.0,32.0,5
1997,nc,ovoid,600.0,600.0,1
1997,nc,spherical,120.0,60.0,2
1997,nc,triangular,2707.0,902.3333333333334,3
1997,nc,unknown/other,970.0,242.5,4
1997,nd,changing,600.0,600.0,1
1997,nd,light,900.0,900.0,1
1997,ne,disk,60.0,60.0,1
1997,ne,light,605.0,302.5,2
1997,ne,spherical,1320.0,660.0,2
1997,nh,formation,5400.0,5400.0,1
1997,nh,light,70.0,35.0,2
1997,nh,unknown/other,1815.0,907.5,2
1997,nj,circular,360.0,180.0,2
1997,nj,disk,615.0,307.5,2
1997,nj,fireball,120.0,120.0,1
1997,nj,light,252.0,50.4,5
1997,nj,ovoid,300.0,300.0,1
1997,nj,spherical,30.0,30.0,1
1997,nj,triangular,650.0,216.66666666666666,3
1997,nj,unknown/other,184.0,92.0,2
1997,nm,changing,1800.0,1800.0,1
1997,nm,cylindrical,120.0,120.0,1
1997,nm,fireball,3900.0,1950.0,2
1997,nm,flash,180.0,180.0,1
1997,nm,light,3600.0,3600.0,1
1997,nm,triangular,37830.0,12610.0,3
1997,nm,unknown/other,8980.0,1282.857142857143,7
1997,nv,circular,1800.0,1800.0,1
1997,nv,cylindrical,180.0,180.0,1
1997,nv,formation,780.0,260.0,3
1997,nv,light,4393.0,627.5714285714286,7
1997,nv,polygonal,135.0,67.5,2
1997,nv,spherical,2860.0,953.3333333333334,3
1997,nv,triangular,1500.0,750.0,2
1997,nv,unknown/other,3900.0,1950.0,2
1997,ny,changing,7200.0,7200.0,1
1997,ny,circular,605.0,302.5,2
1997,ny,cylindrical,720.0,360.0,2
1997,ny,disk,300.0,150.0,2
1997,ny,light,16322.0,2040.25,8
1997,ny,ovoid,3000.0,1500.0,2
1997,ny,spherical,2730.0,455.0,6
1997,ny,triangular,2940.0,326.6666666666667,9
1997,ny,unknown/other,9582.5,958.25,10
1997,oh,changing,6300.0,6300.0,1
1997,oh,circular,603.0,301.5,2
1997,oh,cylindrical,1200.0,1200.0,1
1997,oh,disk,7920.0,1980.0,4
1997,oh,formation,900.0,900.0,1
1997,oh,light,11100.0,5550.0,2
1997,oh,ovoid,660.0,330.0,2
1997,oh,polygonal,20.0,20.0,1
1997,oh,triangular,1890.0,315.0,6
1997,oh,unknown/other,20.0,10.0,2
1997,ok,disk,180.0,180.0,1
1997,ok,fireball,120.0,120.0,1
1997,ok,triangular,900.0,450.0,2
1997,ok,unknown/other,315.0,315.0,1
1997,or,disk,50.0,50.0,1
1997,or,formation,18220.0,3644.0,5
1997,or,light,9930.0,1241.25,8
1997,or,ovoid,11.0,5.5,2
1997,or,polygonal,1.0,1.0,1
1997,or,spherical,120.0,120.0,1
1997,or,triangular,11520.0,3840.0,3
1997,or,unknown/other,14403.0,7201.5,2
1997,pa,circular,1700.0,566.6666666666666,3
1997,pa,cylindrical,1260.0,630.0,2
1997,pa,disk,960.0,240.0,4
1997,pa,fireball,10.0,10.0,1
1997,pa,flash,20.0,20.0,1
1997,pa,formation,1680.0,560.0,3
1997,pa,light,9505.0,1357.857142857143,7
1997,pa,ovoid,610.0,152.5,4
1997,pa,spherical,25200.0,25200.0,1
1997,pa,triangular,1105.0,276.25,4
1997,pa,unknown/other,1440.0,720.0,2
1997,pr,polygonal,210.0,210.0,1
1997,ri,circular,3600.0,3600.0,1
1997,ri,disk,300.0,300.0,1
1997,ri,triangular,190.0,95.0,2
1997,sc,cylindrical,120.0,120.0,1
1997,sc,light,19.0,9.5,2
1997,sc,polygonal,7200.0,7200.0,1
1997,sc,triangular,2760.0,552.0,5
1997,sc,unknown/other,180.0,180.0,1
1997,sd,light,2700.0,2700.0,1
1997,sd,unknown/other,1980.0,990.0,2
1997,tn,circular,180.0,180.0,1
1997,tn,cylindrical,6.0,6.0,1
1997,tn,fireball,5.0,5.0,1
1997,tn,formation,2700.0,2700.0,1
1997,tn,light,1920.0,640.0,3
1997,tn,ovoid,1800.0,1800.0,1
1997,tn,triangular,60.0,60.0,1
1997,tn,unknown/other,345.0,172.5,2
1997,tx,circular,3940.0,562.8571428571429,7
1997,tx,cylindrical,21906.0,5476.5,4
1997,tx,disk,390.0,195.0,2
1997,tx,fireball,5.0,5.0,1
1997,tx,flash,3.0,3.0,1
1997,tx,light,5448.0,495.27272727272725,11
1997,tx,oviod,35.0,17.5,2
1997,tx,ovoid,300.0,300.0,1
1997,tx,polygonal,4872.0,812.0,6
1997,tx,spherical,202.0,50.5,4
1997,tx,triangular,5741.0,717.625,8
1997,tx,unknown/other,6480.0,540.0,12
1997,ut,circular,14420.0,7210.0,2
1997,ut,disk,35.0,35.0,1
1997,ut,light,128.0,32.0,4
1997,ut,triangular,165.0,55.0,3
1997,ut,unknown/other,12400.0,2066.6666666666665,6
1997,va,circular,10.0,10.0,1
1997,va,cylindrical,420.0,210.0,2
1997,va,disk,182.0,91.0,2
1997,va,fireball,2.0,2.0,1
1997,va,formation,55.0,27.5,2
1997,va,light,667.0,166.75,4
1997,va,polygonal,540.0,180.0,3
1997,va,spherical,10.0,10.0,1
1997,va,triangular,55.0,27.5,2
1997,va,unknown/other,315.0,157.5,2
1997,vt,fireball,15.0,15.0,1
1997,vt,light,45.0,45.0,1
1997,vt,polygonal,180.0,180.0,1
1997,wa,changing,1200.0,1200.0,1
1997,wa,circular,300.0,300.0,1
1997,wa,disk,900.0,300.0,3
1997,wa,fireball,190.0,63.333333333333336,3
1997,wa,flash,1.0,1.0,1
1997,wa,formation,1463.0,91.4375,16
1997,wa,light,10078.0,719.8571428571429,14
1997,wa,ovoid,240.0,240.0,1
1997,wa,polygonal,1380.0,460.0,3
1997,wa,spherical,200.0,100.0,2
1997,wa,triangular,3240.0,360.0,9
1997,wa,unknown/other,11370.45,1033.6772727272728,11
1997,wi,disk,180.0,180.0,1
1997,wi,fireball,3600.0,3600.0,1
1997,wi,light,5400.0,1080.0,5
1997,wi,spherical,60.0,30.0,2
1997,wi,triangular,120.0,120.0,1
1997,wi,unknown/other,40200.0,10050.0,4
1997,wv,circular,2.0,2.0,1
1997,wv,spherical,900.0,900.0,1
1997,wv,triangular,960.0,320.0,3
1997,wy,light,30.0,30.0,1
1997,wy,unknown/other,90.0,90.0,1
1998,ak,circular,10.0,10.0,1
1998,ak,formation,300.0,300.0,1
1998,ak,light,40560.0,10140.0,4
1998,ak,ovoid,1803.0,601.0,3
1998,ak,spherical,690.0,345.0,2
1998,ak,triangular,60.0,60.0,1
1998,al,changing,600.0,600.0,1
1998,al,disk,190.0,95.0,2
1998,al,flash,180.0,180.0,1
1998,al,light,1560.0,520.0,3
1998,al,spherical,2703.0,1351.5,2
1998,al,triangular,1500.0,750.0,2
1998,al,unknown/other,120.0,120.0,1
1998,ar,circular,345.0,115.0,3
1998,ar,disk,2.0,2.0,1
1998,ar,light,180.0,180.0,1
1998,ar,triangular,210.0,105.0,2
1998,ar,unknown/other,1800.0,1800.0,1
1998,az,circular,3350.0,837.5,4
1998,az,cylindrical,640.0,160.0,4
1998,az,fireball,1381.7,115.14166666666667,12
1998,az,flash,3.0,1.5,2
1998,az,formation,45.0,45.0,1
1998,az,light,114524.0,7634.933333333333,15
1998,az,ovoid,10940.0,3646.6666666666665,3
1998,az,polygonal,5.0,5.0,1
1998,az,spherical,1150.0,287.5,4
1998,az,triangular,2160.0,432.0,5
1998,az,unknown/other,2585.0,235.0,11
1998,ca,changing,1200.0,300.0,4
1998,ca,circular,3949.0,329.0833333333333,12
1998,ca,cylindrical,9903.0,1414.7142857142858,7
1998,ca,disk,4320.0,480.0,9
1998,ca,fireball,4437.0,134.45454545454547,33
1998,ca,flash,191.0,63.666666666666664,3
1998,ca,formation,612.0,122.4,5
1998,ca,light,18061.0,582.6129032258065,31
1998,ca,oviod,1023.0,341.0,3
1998,ca,ovoid,12962.0,1440.2222222222222,9
1998,ca,polygonal,5799.0,579.9,10
1998,ca,spherical,71009.0,3550.45,20
1998,ca,triangular,78836.0,4149.263157894737,19
1998,ca,unknown/other,11471.0,674.7647058823529,17
1998,co,changing,607.0,303.5,2
1998,co,circular,64.0,32.0,2
1998,co,cylindrical,17.0,17.0,1
1998,co,disk,930.0,465.0,2
1998,co,fireball,555.0,79.28571428571429,7
1998,co,flash,2280.0,760.0,3
1998,co,formation,600.0,600.0,1
1998,co,light,13784.0,1253.090909090909,11
1998,co,oviod,135.0,67.5,2
1998,co,ovoid,9351.0,2337.75,4
1998,co,polygonal,8.0,8.0,1
1998,co,spherical,21600.0,21600.0,1
1998,co,triangular,1990.0,331.6666666666667,6
1998,co,unknown/other,8435.0,1054.375,8
1998,ct,circular,255.0,127.5,2
1998,ct,cylindrical,15.0,7.5,2
1998,ct,light,60.0,60.0,1
1998,ct,ovoid,180.0,180.0,1
1998,ct,triangular,1800.0,1800.0,1
1998,ct,unknown/other,1260.0,420.0,3
1998,de,polygonal,30.0,30.0,1
1998,fl,changing,1240.0,620.0,2
1998,fl,circular,3560.0,508.57142857142856,7
1998,fl,cylindrical,35.0,17.5,2
1998,fl,disk,780.0,260.0,3
1998,fl,fireball,1323.0,189.0,7
1998,fl,flash,4.0,2.0,2
1998,fl,formation,4356.0,1089.0,4
1998,fl,light,12255.0,532.8260869565217,23
1998,fl,ovoid,184.0,92.0,2
1998,fl,polygonal,2430.0,1215.0,2
1998,fl,spherical,245.0,81.66666666666667,3
1998,fl,triangular,4675.0,333.92857142857144,14
1998,fl,unknown/other,776.0,77.6,10
1998,ga,changing,12300.0,3075.0,4
1998,ga,circular,7255.0,1451.0,5
1998,ga,cylindrical,120.0,120.0,1
1998,ga,disk,1800.0,1800.0,1
1998,ga,fireball,13.5,4.5,3
1998,ga,light,120.0,60.0,2
1998,ga,ovoid,420.0,210.0,2
1998,ga,polygonal,60.0,60.0,1
1998,ga,spherical,1080.0,540.0,2
1998,ga,unknown/other,4560.0,1140.0,4
1998,hi,light,3600.0,3600.0,1
1998,hi,spherical,5.0,5.0,1
1998,hi,triangular,18000.0,18000.0,1
1998,hi,unknown/other,600.0,600.0,1
1998,ia,circular,90.0,90.0,1
1998,ia,cylindrical,300.0,300.0,1
1998,ia,fireball,184.0,92.0,2
1998,ia,light,65.0,32.5,2
1998,ia,ovoid,60.0,60.0,1
1998,ia,polygonal,120.0,120.0,1
1998,ia,spherical,450.0,150.0,3
1998,ia,triangular,300.0,150.0,2
1998,ia,unknown/other,423.0,211.5,2
1998,id,disk,612.0,204.0,3
1998,id,fireball,30.0,30.0,1
1998,id,flash,300.0,300.0,1
1998,id,light,2450.0,816.6666666666666,3
1998,id,spherical,120.0,120.0,1
1998,id,triangular,2130.0,1065.0,2
1998,id,unknown/other,32520.0,16260.0,2
1998,il,changing,1210.0,605.0,2
1998,il,circular,2468.0,411.3333333333333,6
1998,il,cylindrical,2422.0,605.5,4
1998,il,disk,2040.0,408.0,5
1998,il,fireball,1214.0,303.5,4
1998,il,flash,10.0,10.0,1
1998,il,formation,330.0,165.0,2
1998,il,light,39130.0,3913.0,10
1998,il,ovoid,2730.0,1365.0,2
1998,il,polygonal,180.0,180.0,1
1998,il,spherical,3905.0,976.25,4
1998,il,triangular,3515.0,439.375,8
1998,il,unknown/other,2403.0,400.5,6
1998,in,changing,3935.0,1311.6666666666667,3
1998,in,circular,0.5,0.5,1
1998,in,cylindrical,13.0,6.5,2
1998,in,fireball,3616.0,1205.3333333333333,3
1998,in,light,1170.0,195.0,6
1998,in,oviod,5.0,5.0,1
1998,in,ovoid,50.0,50.0,1
1998,in,polygonal,60.0,60.0,1
1998,in,spherical,15000.0,5000.0,3
1998,in,triangular,300.0,300.0,1
1998,in,unknown/other,300.0,300.0,1
1998,ks,circular,420.0,420.0,1
1998,ks,cylindrical,180.0,180.0,1
1998,ks,disk,60.0,60.0,1
1998,ks,fireball,50.0,16.666666666666668,3
1998,ks,formation,1800.0,1800.0,1
1998,ks,light,15.0,15.0,1
1998,ks,triangular,720.0,360.0,2
1998,ks,unknown/other,360.0,180.0,2
1998,ky,circular,195.0,97.5,2
1998,ky,disk,120.0,120.0,1
1998,ky,formation,3600.0,3600.0,1
1998,ky,ovoid,120.0,120.0,1
1998,ky,spherical,300.0,300.0,1
1998,ky,triangular,3630.0,1815.0,2
1998,ky,unknown/other,1500.0,750.0,2
1998,la,changing,180.0,180.0,1
1998,la,circular,1080.0,540.0,2
1998,la,cylindrical,300.0,300.0,1
1998,la,fireball,62.0,31.0,2
1998,la,light,125.0,62.5,2
1998,la,spherical,3.0,3.0,1
1998,la,triangular,240.0,120.0,2
1998,ma,changing,10800.0,10800.0,1
1998,ma,circular,330.0,165.0,2
1998,ma,disk,1.0,1.0,1
1998,ma,fireball,7.0,2.3333333333333335,3
1998,ma,light,11.0,3.6666666666666665,3
1998,ma,ovoid,360.0,180.0,2
1998,ma,polygonal,600.0,600.0,1
1998,ma,spherical,510.0,170.0,3
1998,ma,triangular,1200.0,1200.0,1
1998,ma,unknown/other,340.0,113.33333333333333,3
1998,md,circular,450.0,450.0,1
1998,md,cylindrical,120.0,120.0,1
1998,md,disk,600.0,600.0,1
1998,md,fireball,5.0,5.0,1
1998,md,formation,5.0,5.0,1
1998,md,oviod,30.0,30.0,1
1998,md,ovoid,360.0,180.0,2
1998,md,polygonal,20.0,20.0,1
1998,md,spherical,360.0,360.0,1
1998,md,triangular,120.0,120.0,1
1998,md,unknown/other,180.0,90.0,2
1998,me,circular,616.0,308.0,2
1998,me,fireball,20.0,20.0,1
1998,me,flash,4.0,4.0,1
1998,me,formation,2100.0,1050.0,2
1998,me,light,960.0,320.0,3
1998,me,ovoid,40.0,40.0,1
1998,me,spherical,31.0,15.5,2
1998,me,triangular,1500.0,1500.0,1
1998,me,unknown/other,10.0,10.0,1
1998,mi,changing,120.0,60.0,2
1998,mi,circular,975.0,325.0,3
1998,mi,cylindrical,480.0,240.0,2
1998,mi,disk,180.0,180.0,1
1998,mi,fireball,612.0,55.63636363636363,11
1998,mi,flash,600.0,600.0,1
1998,mi,formation,2700.0,2700.0,1
1998,mi,light,5129.0,466.27272727272725,11
1998,mi,polygonal,780.0,390.0,2
1998,mi,spherical,5910.3,1182.06,5
1998,mi,triangular,5165.0,1033.0,5
1998,mi,unknown/other,4680.0,1170.0,4
1998,mn,cylindrical,30.0,30.0,1
1998,mn,disk,10.0,10.0,1
1998,mn,fireball,602.0,301.0,2
1998,mn,flash,60.0,60.0,1
1998,mn,light,905.0,301.6666666666667,3
1998,mn,ovoid,24.0,12.0,2
1998,mn,spherical,60.0,60.0,1
1998,mn,unknown/other,310.0,155.0,2
1998,mo,circular,30.0,30.0,1
1998,mo,cylindrical,85.0,42.5,2
1998,mo,fireball,454.0,90.8,5
1998,mo,flash,10.0,10.0,1
1998,mo,formation,1800.0,1800.0,1
1998,mo,light,1335.0,222.5,6
1998,mo,polygonal,304.0,152.0,2
1998,mo,spherical,180.0,180.0,1
1998,mo,triangular,1200.0,1200.0,1
1998,mo,unknown/other,601.0,200.33333333333334,3
1998,ms,cylindrical,180.0,180.0,1
1998,ms,disk,1200.0,1200.0,1
1998,ms,light,2163.0,721.0,3
1998,ms,ovoid,300.0,300.0,1
1998,ms,triangular,135.0,135.0,1
1998,mt,changing,7220.0,3610.0,2
1998,mt,circular,3600.0,3600.0,1
1998,mt,disk,1500.0,500.0,3
1998,mt,light,180.0,180.0,1
1998,mt,ovoid,310.0,155.0,2
1998,mt,unknown/other,9000.0,4500.0,2
1998,nc,circular,232.0,58.0,4
1998,nc,cylindrical,300.0,300.0,1
1998,nc,disk,60.0,60.0,1
1998,nc,fireball,1961.0,392.2,5
1998,nc,formation,600.0,600.0,1
1998,nc,light,12032.0,1504.0,8
1998,nc,polygonal,180.0,180.0,1
1998,nc,spherical,1857.0,619.0,3
1998,nc,unknown/other,900.0,300.0,3
1998,nd,disk,1800.0,1800.0,1
1998,nd,fireball,311.0,103.66666666666667,3
1998,ne,changing,30.0,30.0,1
1998,ne,fireball,1803.0,901.5,2
1998,ne,light,180.0,180.0,1
1998,ne,ovoid,11.0,11.0,1
1998,ne,triangular,1235.0,411.6666666666667,3
